timestamp,event_type,side,price,quantity,position,pnl,realized_pnl,fill_price,ml_signal_used
1704067200000000000,FILL,BUY,100.26,0.01,1.16,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.17,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.18,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.19,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.2,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.21,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.22,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.23,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.24,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.25,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.26,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.27,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.28,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.29,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.3,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.31,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.32,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.33,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.34,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.35,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.36,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.37,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.38,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.39,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.4,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.41,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.42,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.43,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.44,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.45,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.46,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.47,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.48,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.49,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.5,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.51,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.52,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.53,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.54,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.55,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.56,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.57,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.58,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.59,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.6,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.61,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.62,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.63,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.64,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.65,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.66,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.67,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.68,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.69,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.7,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.71,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.72,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.73,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.74,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.75,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.76,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.77,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.78,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.79,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.8,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.81,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.82,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.83,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.84,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.85,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.86,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.87,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.88,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.89,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.9,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.91,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.92,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.93,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.94,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.95,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.96,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.97,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.98,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,1.99,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.01,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.02,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.03,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.04,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.05,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.06,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.07,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.08,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.09,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.1,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.11,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.12,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.13,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.14,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.15,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.16,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.17,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.18,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.19,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.2,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.21,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.22,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.23,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.24,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.25,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.26,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.27,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.28,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.29,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.3,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.31,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.32,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.33,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.34,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.35,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.36,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.37,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.38,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.39,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.4,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.41,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.42,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.43,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.44,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.45,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.46,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.47,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.48,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.49,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.5,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.51,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.52,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.53,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.54,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.55,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.56,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.57,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.58,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.59,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.6,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.61,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.62,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.63,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.64,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.65,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.66,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.67,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.68,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.69,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.7,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.71,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.72,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.73,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.74,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.75,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.76,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.77,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.78,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.79,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.8,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.81,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.82,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.83,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.84,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.85,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.86,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.87,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.88,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.89,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.9,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.91,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.92,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.93,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.94,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.95,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.96,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.97,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.98,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,2.99,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.01,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.02,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.03,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.04,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.05,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.06,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.07,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.08,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.09,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.1,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.11,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.12,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.13,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.14,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.15,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.16,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.17,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.18,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.19,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.2,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.21,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.22,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.23,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.24,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.25,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.26,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.27,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.28,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.29,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.3,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.31,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.32,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.33,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.34,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.35,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.36,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.37,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.38,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.39,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.4,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.41,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.42,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.43,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.44,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.45,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.46,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.47,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.48,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.49,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.5,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.51,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.52,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.53,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.54,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.55,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.56,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.57,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.58,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.59,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.6,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.61,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.62,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.63,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.64,0,0,100.26,0
1704067200000000000,FILL,BUY,100.26,0.01,3.65,0,0,100.26,0
