timestamp,price,quantity,side
1704067201480000000,100.07082137219021,121,buy
1704067201490000000,99.23672628491862,404,sell
1704067201500000000,99.45132056660681,18,sell
1704067201510000000,100.28698031950846,38,buy
1704067201520000000,100.00741297735482,220,sell
1704067201530000000,99.31967716473318,245,sell
1704067201540000000,98.617578909127,106,sell
1704067201550000000,98.88395350042946,48,sell
1704067201560000000,99.58117021308128,12,sell
1704067201570000000,100.13471282667932,131,sell
1704067201580000000,100.43788995073396,300,sell
1704067201590000000,100.20913929743334,395,buy
1704067201600000000,100.68698922693916,59,sell
1704067201610000000,101.06019933524992,127,sell
1704067201620000000,101.7029503017616,102,sell
1704067201630000000,102.02325794011146,23,sell
1704067201640000000,100.99281035983829,124,buy
1704067201650000000,100.89293178218333,13,buy
1704067201660000000,100.12958685207725,76,sell
1704067201670000000,99.56294405049165,225,sell
1704067201680000000,99.57522260873586,299,sell
1704067201690000000,99.41624046217214,87,buy
1704067201700000000,99.18300515284955,668,sell
1704067201710000000,98.5488731529456,64,sell
1704067201720000000,99.69861659119637,26,buy
1704067201730000000,99.99059744824935,239,buy
1704067201740000000,99.94262817714315,117,buy
1704067201750000000,99.57713247880385,30,buy
1704067201760000000,99.48216676745116,92,buy
1704067201770000000,99.22535107225535,70,buy
1704067201780000000,99.59405342681819,430,buy
1704067201790000000,99.1504471895902,213,buy
1704067201800000000,98.42557560023523,48,buy
1704067201810000000,98.49928572748043,102,buy
1704067201820000000,98.29853082250966,55,sell
1704067201830000000,98.57037695483835,394,sell
1704067201840000000,98.71348816756534,56,sell
1704067201850000000,100.02739077110006,46,sell
1704067201860000000,99.50690457960174,34,sell
1704067201870000000,100.25488542380475,180,sell
1704067201880000000,99.51908300903658,124,sell
1704067201890000000,99.33621168076401,47,sell
1704067201900000000,99.13530063910984,46,buy
1704067201910000000,97.97818427398393,754,buy
1704067201920000000,98.05343523908381,359,buy
1704067201930000000,98.36888573994484,101,buy
1704067201940000000,98.76261831319843,239,sell
1704067201950000000,99.9029701300167,67,sell
1704067201960000000,99.57679143769717,103,sell
1704067201970000000,99.76460131779655,293,sell
1704067201980000000,99.92016494436812,108,sell
1704067201990000000,99.34505623183308,32,sell
1704067202000000000,99.09182759410571,51,sell
1704067202010000000,98.89970456612092,132,buy
1704067202020000000,99.27964459549662,189,buy
1704067202030000000,98.46191241673353,410,buy
1704067202040000000,98.80998863149047,40,buy
1704067202050000000,99.1744658618522,157,buy
1704067202060000000,99.42894353571826,39,buy
1704067202070000000,99.32378765540257,34,buy
1704067202080000000,99.5385980614405,124,buy
1704067202090000000,99.44767261477293,31,buy
1704067202100000000,98.48337453489715,85,buy
1704067202110000000,99.16200694038845,76,buy
1704067202120000000,99.42036254526585,46,buy
1704067202130000000,99.91921316143699,216,buy
1704067202140000000,99.19047870425668,68,buy
1704067202150000000,99.50217302099348,72,sell
1704067202160000000,99.64164624207697,42,sell
1704067202170000000,99.130174297262,890,sell
1704067202180000000,99.25117047544332,51,sell
1704067202190000000,99.15161474693915,53,sell
1704067202200000000,99.10076625759746,140,sell
1704067202210000000,98.97225458052158,121,sell
1704067202220000000,99.51417300167186,39,sell
1704067202230000000,98.74541311472679,10,sell
1704067202240000000,97.97834437988085,182,sell
1704067202250000000,98.29754282261538,41,buy
1704067202260000000,98.5264139148941,168,buy
1704067202270000000,98.78122697682761,101,buy
1704067202280000000,99.84021836798404,135,buy
1704067202290000000,99.95575722738066,79,buy
1704067202300000000,99.43589744803785,205,sell
1704067202310000000,100.75797043442842,25,sell
1704067202320000000,100.62886191657537,54,buy
1704067202330000000,100.9957624192523,24,buy
1704067202340000000,100.24983026960784,42,buy
1704067202350000000,99.4786430616858,35,buy
1704067202360000000,99.37843334695538,139,sell
1704067202370000000,99.84876031922371,12,sell
1704067202380000000,100.81529080602989,130,buy
1704067202390000000,100.22699767312878,438,buy
1704067202400000000,100.03942180028929,212,sell
1704067202410000000,100.05432959352902,29,buy
1704067202420000000,100.06526320732212,158,buy
1704067202430000000,99.99663309622332,279,buy
1704067202440000000,99.98752566654616,79,buy
1704067202450000000,100.6835246574395,401,buy
1704067202460000000,101.24281018776225,120,buy
1704067202470000000,101.26081160170948,200,buy
1704067202480000000,100.40844671542465,54,sell
1704067202490000000,100.17796505372581,139,sell
1704067202500000000,100.6347473853301,74,sell
1704067202510000000,100.20987834543303,108,sell
1704067202520000000,99.9334651487431,165,sell
1704067202530000000,99.76689434069505,42,sell
1704067202540000000,100.14489746938497,95,sell
1704067202550000000,100.97632246453283,771,buy
1704067202560000000,101.14488534952766,283,sell
1704067202570000000,100.19626992557394,167,sell
1704067202580000000,99.91354475509993,117,sell
1704067202590000000,100.57546163466638,259,sell
1704067202600000000,99.87907438227722,59,sell
1704067202610000000,99.01541743941416,198,sell
1704067202620000000,98.84280529275262,35,sell
1704067202630000000,99.43473677685304,52,sell
1704067202640000000,99.31661534787395,70,sell
1704067202650000000,100.45208341794367,434,sell
1704067202660000000,100.49375514836562,419,sell
1704067202670000000,99.80247563363723,140,sell
1704067202680000000,99.91720171720824,63,sell
1704067202690000000,100.94835980021104,64,buy
1704067202700000000,100.98882534217765,318,buy
1704067202710000000,100.36134352484675,98,sell
1704067202720000000,99.4268805128261,183,buy
1704067202730000000,99.31614904187371,160,buy
1704067202740000000,99.07394904106886,805,buy
1704067202750000000,99.83596020100428,54,buy
1704067202760000000,99.38005637913555,129,buy
1704067202770000000,99.49627848003415,36,buy
1704067202780000000,99.26253596510007,79,buy
1704067202790000000,98.48972323695183,134,buy
1704067202800000000,98.6224582796778,196,buy
1704067202810000000,97.97830753911411,33,buy
1704067202820000000,98.50439295754082,177,buy
1704067202830000000,97.76876803272661,37,buy
1704067202840000000,97.9662081378381,67,buy
1704067202850000000,98.70559729392814,148,buy
1704067202860000000,99.08599935727636,20,sell
1704067202870000000,98.94583593479675,67,sell
1704067202880000000,99.29163021074547,143,buy
1704067202890000000,99.77665917183838,85,buy
1704067202900000000,99.25898741533331,84,buy
1704067202910000000,99.89720794811888,262,buy
1704067202920000000,100.37477584315235,36,buy
1704067202930000000,99.63713585631969,33,buy
1704067202940000000,99.78641841221385,35,buy
1704067202950000000,99.68221555471251,248,buy
1704067202960000000,100.43660978262346,62,buy
1704067202970000000,100.82238505795067,292,buy
1704067202980000000,100.78450779737442,207,buy
1704067202990000000,101.32353959449004,207,buy
1704067203000000000,102.34355173041561,52,buy
1704067203010000000,101.26225091238246,55,buy
1704067203020000000,100.92673212462635,1343,buy
1704067203030000000,100.33594894125292,358,buy
1704067203040000000,100.25971049225971,539,sell
1704067203050000000,99.72594607810498,16,buy
1704067203060000000,100.24045136167541,91,buy
1704067203070000000,101.369490021685,263,buy
1704067203080000000,101.32723510851254,283,buy
1704067203090000000,100.40131198570036,284,buy
1704067203100000000,100.05285274708991,197,buy
1704067203110000000,99.79779753786573,152,buy
1704067203120000000,100.53559830478551,170,buy
1704067203130000000,100.62842041179398,223,sell
1704067203140000000,100.66316848033942,75,sell
1704067203150000000,100.17786316472039,362,sell
1704067203160000000,99.84638513165709,264,sell
1704067203170000000,100.13504751008772,99,sell
1704067203180000000,100.06268079549214,114,buy
1704067203190000000,100.49906143242693,81,buy
1704067203200000000,100.19205665927448,41,buy
1704067203210000000,98.4384295459826,154,buy
1704067203220000000,98.34505866835177,494,buy
1704067203230000000,97.66840286824424,56,sell
1704067203240000000,98.19474387907914,256,sell
1704067203250000000,98.57843912826073,302,sell
1704067203260000000,99.25084651884494,155,sell
1704067203270000000,99.00324254060554,57,sell
1704067203280000000,99.02139883886774,135,sell
1704067203290000000,98.77070813409345,32,sell
1704067203300000000,98.90856078153733,39,sell
1704067203310000000,99.44237541222452,208,buy
1704067203320000000,98.82808254057908,154,buy
1704067203330000000,99.69395898995212,29,buy
1704067203340000000,99.84392398007839,20,buy
1704067203350000000,100.472005657524,447,buy
1704067203360000000,100.19988893757319,123,buy
1704067203370000000,99.99272917009424,67,buy
1704067203380000000,100.57202580790266,61,sell
1704067203390000000,100.72312487339543,178,buy
1704067203400000000,101.4140317430302,116,sell
1704067203410000000,100.44370788983844,110,buy
1704067203420000000,99.65126516348161,13,sell
1704067203430000000,100.0034231445704,500,sell
1704067203440000000,100.12937863057361,391,sell
1704067203450000000,99.99890126746037,125,sell
1704067203460000000,100.920508080979,303,sell
1704067203470000000,101.2771609391831,750,sell
1704067203480000000,100.52991945472517,69,sell
1704067203490000000,100.71757504319638,93,sell
1704067203500000000,100.85299592759358,104,buy
1704067203510000000,100.98874588650744,30,buy
1704067203520000000,100.99718869760851,34,buy
1704067203530000000,100.38289704596657,163,buy
1704067203540000000,100.0056510714992,130,buy
1704067203550000000,99.6119156635771,739,sell
1704067203560000000,100.06327672549446,138,sell
1704067203570000000,99.9155126454957,767,sell
1704067203580000000,99.72537689636881,16,buy
1704067203590000000,100.27347639855006,49,buy
1704067203600000000,99.75732182093832,114,buy
1704067203610000000,100.98398395980713,313,buy
1704067203620000000,100.77221027578587,74,buy
1704067203630000000,100.26259542954402,226,buy
1704067203640000000,99.74055319727063,382,buy
1704067203650000000,100.25958802215727,399,buy
1704067203660000000,100.93823460556304,779,buy
1704067203670000000,101.74688883981034,22,buy
1704067203680000000,101.9925013025901,66,sell
1704067203690000000,101.87723079431765,864,buy
1704067203700000000,102.72607546234971,46,buy
1704067203710000000,102.27640813459274,54,buy
1704067203720000000,101.71730008009592,98,buy
1704067203730000000,101.03821294433514,515,buy
1704067203740000000,100.89601854042297,38,sell
1704067203750000000,100.33614976351564,27,sell
1704067203760000000,100.32210614119411,53,sell
1704067203770000000,100.03402731670339,377,sell
1704067203780000000,99.90835332249729,143,sell
1704067203790000000,100.38290848488978,10,sell
1704067203800000000,99.72122667357354,111,sell
1704067203810000000,98.96722916202656,79,sell
1704067203820000000,99.61049519376401,199,sell
1704067203830000000,98.83102848948103,106,sell
1704067203840000000,99.67988896820741,125,sell
1704067203850000000,99.93949310654602,95,buy
1704067203860000000,99.67207634526574,38,buy
1704067203870000000,99.8682226912257,131,buy
1704067203880000000,100.15184992753629,53,buy
1704067203890000000,98.99901146117062,109,sell
1704067203900000000,98.94063796739748,664,buy
1704067203910000000,99.46211657567372,51,buy
1704067203920000000,99.24892652664522,88,sell
1704067203930000000,98.53983566217974,87,sell
1704067203940000000,98.7227523967866,45,sell
1704067203950000000,98.75063406658806,248,buy
1704067203960000000,99.63332905495834,139,buy
1704067203970000000,100.06253928825495,281,sell
1704067203980000000,100.24389530472543,10,sell
1704067203990000000,100.10077294404111,268,buy
1704067204000000000,100.04611941722429,112,buy
1704067204010000000,99.98087802709033,154,buy
1704067204020000000,100.01931544418498,84,buy
1704067204030000000,100.08952728487743,47,buy
1704067204040000000,100.58869920572364,143,buy
1704067204050000000,100.09200084565907,55,buy
1704067204060000000,100.63769887056988,98,buy
1704067204070000000,100.71387583336524,121,buy
1704067204080000000,100.54412362251503,95,buy
1704067204090000000,100.45772506149875,59,sell
1704067204100000000,100.53529798781508,256,buy
1704067204110000000,100.58482568918384,38,buy
1704067204120000000,100.83930880351,31,buy
1704067204130000000,100.36796401900082,19,buy
1704067204140000000,100.3020664282994,11,buy
1704067204150000000,100.45010838037219,83,buy
1704067204160000000,100.28072877126763,68,buy
1704067204170000000,100.77562780798499,10,buy
1704067204180000000,100.55110153406788,104,buy
1704067204190000000,100.56061553765932,212,buy
1704067204200000000,99.93036255509803,55,sell
1704067204210000000,99.49156644979614,91,sell
1704067204220000000,99.21745989838655,155,sell
1704067204230000000,99.38473665857475,54,sell
1704067204240000000,99.12583072333084,89,buy
1704067204250000000,99.21487896951021,157,sell
1704067204260000000,98.63194806342952,91,buy
1704067204270000000,99.92625208802278,125,buy
1704067204280000000,100.23292729783198,113,buy
1704067204290000000,100.0829021883925,168,buy
1704067204300000000,99.70361484236196,21,buy
1704067204310000000,99.3007042760652,118,buy
1704067204320000000,99.45587234312013,161,buy
1704067204330000000,100.26638859890828,137,buy
1704067204340000000,99.74813946948925,407,buy
1704067204350000000,99.26288986577171,37,sell
1704067204360000000,99.07039974447858,81,buy
1704067204370000000,99.86030401039288,585,buy
1704067204380000000,99.9101507225195,237,sell
1704067204390000000,100.52003003355205,44,sell
1704067204400000000,100.12116737808076,70,sell
1704067204410000000,100.7037248752595,48,buy
1704067204420000000,100.0160481593423,35,buy
1704067204430000000,100.391603452311,31,sell
1704067204440000000,100.01628764008096,84,sell
1704067204450000000,101.15430355240055,41,buy
1704067204460000000,101.34899909694238,281,buy
1704067204470000000,101.82761033300693,95,buy
1704067204480000000,101.37051278999635,81,buy
1704067204490000000,101.39421379019021,170,buy
1704067204500000000,100.8488527622237,97,buy
1704067204510000000,101.2586670799445,175,buy
1704067204520000000,101.41715102396819,86,buy
1704067204530000000,100.70407948793601,45,sell
1704067204540000000,100.664699303686,43,buy
1704067204550000000,100.2930622513713,10,buy
1704067204560000000,100.43356123366686,166,buy
1704067204570000000,99.7997592798043,20,buy
1704067204580000000,100.65888424001271,53,buy
1704067204590000000,100.64342878261363,149,buy
1704067204600000000,100.8176970857507,21,sell
1704067204610000000,100.3159334245746,131,buy
1704067204620000000,99.91732084836065,43,buy
1704067204630000000,99.65697497198764,168,buy
1704067204640000000,100.29935982306695,119,buy
1704067204650000000,99.89612094992516,40,buy
1704067204660000000,99.94398912471341,385,sell
1704067204670000000,99.41468239793063,565,sell
1704067204680000000,98.57643942394054,46,buy
1704067204690000000,99.80072157591972,106,buy
1704067204700000000,99.79666843426638,143,sell
1704067204710000000,99.62004555164653,440,sell
1704067204720000000,99.69924953847867,18,sell
1704067204730000000,100.0121305583709,203,sell
1704067204740000000,99.91597504611185,44,sell
1704067204750000000,99.41172691270792,68,sell
1704067204760000000,100.01020558367094,123,sell
1704067204770000000,101.24118525059153,176,sell
1704067204780000000,101.11590644558407,251,sell
1704067204790000000,100.81309260673717,36,sell
1704067204800000000,100.79291730085214,157,buy
1704067204810000000,99.78348182842163,221,sell
1704067204820000000,99.36138838571341,40,buy
1704067204830000000,99.70388386002483,49,buy
1704067204840000000,99.62175220964409,80,buy
1704067204850000000,99.37744314707876,41,buy
1704067204860000000,99.13504259761451,75,buy
1704067204870000000,99.22825720159655,98,buy
1704067204880000000,99.50531336086651,145,sell
1704067204890000000,99.79327007391127,288,sell
1704067204900000000,99.14234547135202,45,sell
1704067204910000000,99.82024016658255,68,sell
1704067204920000000,99.57609234142176,185,buy
1704067204930000000,100.05213847932127,904,buy
1704067204940000000,99.2833766273902,97,sell
1704067204950000000,98.88899716957773,142,buy
1704067204960000000,99.59524637454062,125,buy
1704067204970000000,99.04248408643092,79,buy
1704067204980000000,99.04896307130383,58,buy
1704067204990000000,98.6778543340878,210,sell
1704067205000000000,98.4780194265267,1039,sell
1704067205010000000,97.83073296297405,261,sell
1704067205020000000,99.1467047926799,105,buy
1704067205030000000,99.37518606767786,75,buy
1704067205040000000,99.45147153723507,143,buy
1704067205050000000,99.55461126668506,110,buy
1704067205060000000,99.41761389220078,81,buy
1704067205070000000,99.08379499398896,42,buy
1704067205080000000,99.74073814373924,159,sell
1704067205090000000,99.54141528117275,580,sell
1704067205100000000,100.1789893155165,139,sell
1704067205110000000,100.46380366867758,35,sell
1704067205120000000,100.25879108221285,55,sell
1704067205130000000,100.55060764653663,921,sell
1704067205140000000,100.16589886322707,43,sell
1704067205150000000,100.8788040464793,335,sell
1704067205160000000,101.05941007981023,43,sell
1704067205170000000,101.26119831405846,54,buy
1704067205180000000,100.61069477233276,348,buy
1704067205190000000,100.84186978240541,154,buy
1704067205200000000,100.64226333635533,102,buy
1704067205210000000,99.91681113450508,54,buy
1704067205220000000,99.83930572667046,359,buy
1704067205230000000,100.46848331286326,53,buy
1704067205240000000,100.72257022494092,33,sell
1704067205250000000,100.80801438497704,169,sell
1704067205260000000,100.92787027445291,52,sell
1704067205270000000,100.85418026835457,77,sell
1704067205280000000,100.94622142864702,452,buy
1704067205290000000,99.88189366584034,18,sell
1704067205300000000,100.25743502158747,88,sell
1704067205310000000,99.91755991120544,166,sell
1704067205320000000,99.82581638754472,95,sell
1704067205330000000,99.9760041971412,25,sell
1704067205340000000,99.37465650804717,47,sell
1704067205350000000,99.5740075842605,233,sell
1704067205360000000,99.23068826544703,169,sell
1704067205370000000,98.58119869690478,44,sell
1704067205380000000,99.07564974221057,726,sell
1704067205390000000,98.75518241040025,125,sell
1704067205400000000,98.99296880455802,310,sell
1704067205410000000,99.95618781844432,61,buy
1704067205420000000,99.20441097266294,637,buy
1704067205430000000,99.34847291044301,41,sell
1704067205440000000,99.1254315621927,317,sell
1704067205450000000,100.15062471305747,13,sell
1704067205460000000,100.64095159623855,394,sell
1704067205470000000,100.60422236883133,135,buy
1704067205480000000,100.42969470772402,82,sell
1704067205490000000,100.86193972665686,75,sell
1704067205500000000,100.20627594188576,106,sell
1704067205510000000,99.75719493795874,15,sell
1704067205520000000,100.53511163892952,63,sell
1704067205530000000,100.57876454679104,268,sell
1704067205540000000,101.12304874017502,348,sell
1704067205550000000,101.6204182962041,35,buy
1704067205560000000,102.39954655505285,386,buy
1704067205570000000,101.42868848577962,23,sell
1704067205580000000,101.38091922492991,178,buy
1704067205590000000,101.76156620077005,133,buy
1704067205600000000,101.84838153788598,60,buy
1704067205610000000,101.07319144335449,492,sell
1704067205620000000,100.95394614863326,74,sell
1704067205630000000,101.30333792194186,461,sell
1704067205640000000,100.6724210492856,121,sell
1704067205650000000,100.78266754122016,67,sell
1704067205660000000,100.65592254011156,289,sell
1704067205670000000,100.77005462446768,35,sell
1704067205680000000,101.16994296913671,189,buy
1704067205690000000,100.7867606022934,273,buy
1704067205700000000,99.5076876881187,38,buy
1704067205710000000,99.6468295495972,145,sell
1704067205720000000,98.9019829488739,218,sell
1704067205730000000,98.45537923234822,262,sell
1704067205740000000,98.86816976931732,144,buy
1704067205750000000,98.58491559328826,245,buy
1704067205760000000,98.36127795915321,231,buy
1704067205770000000,99.02924915440546,80,buy
1704067205780000000,99.3400855923148,60,buy
1704067205790000000,99.56709206553009,113,sell
1704067205800000000,99.07518980450477,104,sell
1704067205810000000,98.94898927673077,102,sell
1704067205820000000,99.35873629192217,301,sell
1704067205830000000,100.12082887503225,72,sell
1704067205840000000,99.78925295121955,43,sell
1704067205850000000,100.38915140506184,375,sell
1704067205860000000,100.53284277791363,205,buy
1704067205870000000,100.29640672418728,74,buy
1704067205880000000,100.71431509621418,24,buy
1704067205890000000,100.16266502259683,332,buy
1704067205900000000,99.93166655360305,50,buy
1704067205910000000,99.025169936423,34,buy
1704067205920000000,100.06440426918041,544,buy
1704067205930000000,100.43996241233393,269,buy
1704067205940000000,100.64045280454388,99,buy
1704067205950000000,100.99240680990476,126,buy
1704067205960000000,100.70247662321718,144,sell
1704067205970000000,100.80886764064635,76,buy
1704067205980000000,101.7531196098261,232,buy
1704067205990000000,101.67119254372295,439,buy
1704067206000000000,101.47403533470451,266,buy
1704067206010000000,101.90104121182108,89,buy
1704067206020000000,101.62387774321387,115,buy
1704067206030000000,101.47570889353918,44,buy
1704067206040000000,101.61304930907203,187,buy
1704067206050000000,101.0573173756289,16,buy
1704067206060000000,101.03358419983893,109,buy
1704067206070000000,100.78739518758248,40,buy
1704067206080000000,99.64775661215549,47,buy
1704067206090000000,99.40954433868178,102,sell
1704067206100000000,99.91208622454647,59,buy
1704067206110000000,99.64198734990269,68,buy
1704067206120000000,100.48219333336884,16,buy
1704067206130000000,99.67467664457375,81,buy
1704067206140000000,99.9097392804696,1538,buy
1704067206150000000,100.10708560790566,218,buy
1704067206160000000,99.8609451637191,120,buy
1704067206170000000,99.67394638749386,82,buy
1704067206180000000,100.14456780662422,21,buy
1704067206190000000,99.16618599527759,127,buy
1704067206200000000,99.50548478800116,186,buy
1704067206210000000,99.89211262880454,332,sell
1704067206220000000,100.1086002217339,26,sell
1704067206230000000,99.60817130425066,291,sell
1704067206240000000,100.20388459729307,239,sell
1704067206250000000,100.31487310864999,10,sell
1704067206260000000,100.00112172362948,23,sell
1704067206270000000,99.90382821270094,25,sell
1704067206280000000,100.1640443917678,306,sell
1704067206290000000,100.59068253464356,94,sell
1704067206300000000,100.70773859229227,94,sell
1704067206310000000,99.69955262787445,417,sell
1704067206320000000,99.20128772953822,59,sell
1704067206330000000,99.51530776169557,121,buy
1704067206340000000,99.51937499304232,27,buy
1704067206350000000,99.57951406681921,203,sell
1704067206360000000,99.68366358178423,119,buy
1704067206370000000,99.89406154066916,160,buy
1704067206380000000,100.39364452884746,219,buy
1704067206390000000,100.67643278671594,126,buy
1704067206400000000,100.28470538416543,60,buy
1704067206410000000,100.69767866298544,464,buy
1704067206420000000,101.40481678093838,412,sell
1704067206430000000,100.75668876957891,126,sell
1704067206440000000,100.55566660239444,76,sell
1704067206450000000,100.74919904152424,456,buy
1704067206460000000,100.66168963724972,161,sell
1704067206470000000,100.53663727339304,191,sell
1704067206480000000,100.18308952786217,217,sell
1704067206490000000,100.05790981386257,91,sell
1704067206500000000,99.2938035320725,27,sell
1704067206510000000,99.25524194231392,19,sell
1704067206520000000,99.18149620898562,44,sell
1704067206530000000,99.50382833001778,242,sell
1704067206540000000,99.49496483950152,196,buy
1704067206550000000,99.10025025196632,186,buy
1704067206560000000,99.7031718148945,45,sell
1704067206570000000,99.53506746388375,417,sell
1704067206580000000,98.67829429328565,1249,sell
1704067206590000000,99.21798025208003,24,buy
1704067206600000000,99.02989513964908,72,sell
1704067206610000000,99.20758088600644,39,sell
1704067206620000000,99.17252771656675,60,buy
1704067206630000000,98.81040180373604,46,buy
1704067206640000000,98.86653184761886,12,buy
