timestamp,type,bid_price,bid_qty,ask_price,ask_qty
2025-10-15 00:00:31,QUOTE,99.98615967436169,1,100.01437470232477,5
2025-10-15 00:00:32,QUOTE,99.98137321217705,4,100.02188999732466,6
2025-10-15 00:00:33,QUOTE,99.99469783603543,5,100.01752293704426,8
2025-10-15 00:00:34,QUOTE,99.99614785984072,6,100.00969098695619,4
2025-10-15 00:00:35,QUOTE,99.98145692028858,1,100.0265220660897,9
2025-10-15 00:00:36,QUOTE,99.99293566667241,5,100.03585980027289,7
2025-10-15 00:00:37,QUOTE,99.9983951150721,4,100.023609241658,5
2025-10-15 00:00:38,QUOTE,100.00321799294046,8,100.02445860929079,3
2025-10-15 00:00:39,QUOTE,99.99293616126347,3,100.03493019278123,1
2025-10-15 00:00:40,QUOTE,99.99378857513095,2,100.02688152635663,6
2025-10-15 00:00:41,QUOTE,99.99290046900973,1,100.02335290349353,1
2025-10-15 00:00:42,QUOTE,99.99248070611146,4,100.03000698335744,3
2025-10-15 00:00:43,QUOTE,100.0056331760036,6,100.01650106190196,4
2025-10-15 00:00:44,QUOTE,99.99343287440034,7,100.02814785472377,7
2025-10-15 00:00:45,QUOTE,99.98750779891525,7,100.03035503147343,9
2025-10-15 00:00:46,QUOTE,99.9754361159243,9,100.01929676731358,4
2025-10-15 00:00:47,QUOTE,99.98431608814306,9,100.00729087111361,7
2025-10-15 00:00:48,QUOTE,99.97262886984612,2,100.0147545267335,4
2025-10-15 00:00:49,QUOTE,99.98103169973608,4,100.01016599172722,3
2025-10-15 00:00:50,QUOTE,99.98582170371286,5,100.00801511066506,4
2025-10-15 00:00:51,QUOTE,99.9838832567967,9,100.01545391670714,1
2025-10-15 00:00:52,QUOTE,99.99230501974355,5,100.00869832259718,9
2025-10-15 00:00:53,QUOTE,99.98597444618198,3,100.00136585057254,3
2025-10-15 00:00:54,QUOTE,99.97919685764701,5,99.99718194905854,2
2025-10-15 00:00:55,QUOTE,99.97791291354456,8,100.0066361049876,4
2025-10-15 00:00:56,QUOTE,99.9913918649853,4,100.00334417442409,6
2025-10-15 00:00:57,QUOTE,99.99929924045917,1,100.01035332662143,4
2025-10-15 00:00:58,QUOTE,100.00026535932776,7,100.01129413537944,1
2025-10-15 00:00:59,QUOTE,99.98630874861769,8,100.01042522175467,6
2025-10-15 00:01:00,QUOTE,99.98262325109066,8,100.00721696874807,2
2025-10-15 00:01:01,QUOTE,99.97901832150879,8,100.0113080696313,2
2025-10-15 00:01:02,QUOTE,99.98070499391036,6,100.00572848926251,3
2025-10-15 00:01:03,QUOTE,99.97220135786777,6,100.0033277512487,9
2025-10-15 00:01:04,QUOTE,99.98157116608796,4,100.00938276533462,7
2025-10-15 00:01:05,QUOTE,99.97807563353851,3,100.01809352412738,1
2025-10-15 00:01:06,QUOTE,99.97717777578836,8,100.00639611328486,4
2025-10-15 00:01:07,QUOTE,99.97540084496556,5,100.01934481285103,5
2025-10-15 00:01:08,QUOTE,99.97489643029579,6,100.02009493422435,2
2025-10-15 00:01:09,QUOTE,99.98305205932701,5,100.0182326885162,2
2025-10-15 00:01:10,QUOTE,99.99150576434121,3,100.01270431108259,3
2025-10-15 00:01:11,QUOTE,99.99337751650573,8,100.00358715394457,3
2025-10-15 00:01:12,QUOTE,99.97034123548889,4,100.01903748217359,3
2025-10-15 00:01:13,QUOTE,99.99825851219504,9,100.01059072639634,2
2025-10-15 00:01:14,QUOTE,99.98027541448107,1,100.01540406302067,9
2025-10-15 00:01:15,QUOTE,99.9781868649412,3,100.01352464078761,9
2025-10-15 00:01:16,QUOTE,99.98779536831768,6,100.0096311375284,5
2025-10-15 00:01:17,QUOTE,99.97503679516414,7,100.00311307412342,2
2025-10-15 00:01:18,QUOTE,99.98109021293384,4,99.99695090828128,8
2025-10-15 00:01:19,QUOTE,99.9598236354847,1,100.00866943472198,3
2025-10-15 00:01:20,QUOTE,99.96860725561325,3,100.00338572350648,7
2025-10-15 00:01:21,QUOTE,99.95897550470478,6,100.00789216273061,2
2025-10-15 00:01:22,QUOTE,99.9821692521207,4,99.99426544587722,3
2025-10-15 00:01:23,QUOTE,99.96818750575608,7,99.99900708740563,4
2025-10-15 00:01:24,QUOTE,99.97817648651183,2,99.99063120157261,3
2025-10-15 00:01:25,QUOTE,99.95889017857778,6,99.99762765021472,6
2025-10-15 00:01:26,QUOTE,99.96966269338941,3,99.99907672245365,1
2025-10-15 00:01:27,QUOTE,99.97101044166082,3,99.99447767877841,1
2025-10-15 00:01:28,QUOTE,99.97035561740365,9,99.99434166434251,8
2025-10-15 00:01:29,QUOTE,99.96587640785167,3,99.99674112922527,2
2025-10-15 00:01:30,QUOTE,99.96741246865228,4,100.00514432329273,9
2025-10-15 00:01:31,QUOTE,99.96417093055695,2,100.00994737502822,2
2025-10-15 00:01:32,QUOTE,99.97094430858496,8,100.00641806050444,8
2025-10-15 00:01:33,QUOTE,99.98059634369709,6,100.00583677147564,6
2025-10-15 00:01:34,QUOTE,99.97377391357504,4,100.00961958882034,4
2025-10-15 00:01:35,QUOTE,99.96755351206014,7,100.01023382080845,6
2025-10-15 00:01:36,QUOTE,99.98789749823848,8,100.00000159653416,3
2025-10-15 00:01:37,QUOTE,99.97232495391874,4,99.9945767110042,7
2025-10-15 00:01:38,QUOTE,99.97708177459185,6,99.98935362365208,9
2025-10-15 00:01:39,QUOTE,99.96940896100519,5,99.98796652045509,4
2025-10-15 00:01:40,QUOTE,99.96805784817883,7,100.01166289294517,6
2025-10-15 00:01:41,QUOTE,99.97111410189585,3,99.99823010719113,2
2025-10-15 00:01:42,QUOTE,99.95110263108026,5,99.99827032351342,8
2025-10-15 00:01:43,QUOTE,99.9479350673024,1,99.99669047094106,6
2025-10-15 00:01:44,QUOTE,99.96142302379297,8,99.99233175879147,1
2025-10-15 00:01:45,QUOTE,99.96508637337067,3,99.98610676924068,4
2025-10-15 00:01:46,QUOTE,99.96589009687347,2,99.99012112227155,4
2025-10-15 00:01:47,QUOTE,99.96074321269427,4,99.99690131582531,6
2025-10-15 00:01:48,QUOTE,99.96491908448317,1,100.00129678046207,5
2025-10-15 00:01:49,QUOTE,99.96130755857446,3,99.98854298786169,2
2025-10-15 00:01:50,QUOTE,99.95076895898474,1,99.9880736153783,2
2025-10-15 00:01:51,QUOTE,99.96337487163383,8,99.97907709439953,3
2025-10-15 00:01:52,QUOTE,99.95613494771266,7,99.98177144004751,3
2025-10-15 00:01:53,QUOTE,99.9489490001545,8,99.97531926529268,1
2025-10-15 00:01:54,QUOTE,99.94777444483843,1,99.98000779422303,6
2025-10-15 00:01:55,QUOTE,99.95480159275922,9,99.97488130984073,8
2025-10-15 00:01:56,QUOTE,99.9439914107433,7,99.98394903886445,4
2025-10-15 00:01:57,QUOTE,99.95741820833084,8,99.97864564123535,6
2025-10-15 00:01:58,QUOTE,99.96072910456806,6,99.97179664029372,7
2025-10-15 00:01:59,QUOTE,99.95260147696528,4,99.97213863822294,2
2025-10-15 00:02:00,QUOTE,99.9471191514026,4,99.96950847623978,2
2025-10-15 00:02:01,QUOTE,99.95169500899081,4,99.96907908767,1
2025-10-15 00:02:02,QUOTE,99.93721779534306,9,99.96867993840732,5
2025-10-15 00:02:03,QUOTE,99.93976276406478,3,99.96608723550362,8
2025-10-15 00:02:04,QUOTE,99.94353493179429,1,99.9598207988509,7
2025-10-15 00:02:05,QUOTE,99.94236012359084,4,99.95937287033931,1
2025-10-15 00:02:06,QUOTE,99.94510975675567,7,99.95878738300561,3
2025-10-15 00:02:07,QUOTE,99.93998948747598,9,99.95726128441471,7
2025-10-15 00:02:08,QUOTE,99.93986013151408,1,99.96902911555244,4
2025-10-15 00:02:09,QUOTE,99.9476080429673,7,99.96007324534536,8
2025-10-15 00:02:10,QUOTE,99.93031111826255,8,99.97681105228958,8
2025-10-15 00:02:11,QUOTE,99.93340837754964,8,99.97310699459324,7
2025-10-15 00:02:12,QUOTE,99.93883383896386,3,99.98061605434629,7
2025-10-15 00:02:13,QUOTE,99.95657527097433,6,99.97121844112849,9
2025-10-15 00:02:14,QUOTE,99.94478388839997,4,99.9917281020156,5
2025-10-15 00:02:15,QUOTE,99.94656052324572,6,99.9876698393054,4
2025-10-15 00:02:16,QUOTE,99.95422553813428,9,100.00169550085452,1
2025-10-15 00:02:17,QUOTE,99.96429783883553,9,99.99826665036213,3
2025-10-15 00:02:18,QUOTE,99.95078270322854,4,100.00016638953649,6
2025-10-15 00:02:19,QUOTE,99.96853133535606,4,99.99583497324176,4
2025-10-15 00:02:20,QUOTE,99.97203836177518,9,99.99883101913495,8
2025-10-15 00:02:21,QUOTE,99.97466497845156,1,100.01117335653294,2
2025-10-15 00:02:22,QUOTE,99.96704924515959,8,100.01371034122815,4
2025-10-15 00:02:23,QUOTE,99.97163964956403,1,100.01549276227544,4
2025-10-15 00:02:24,QUOTE,99.99121256831624,7,100.00901270174184,4
2025-10-15 00:02:25,QUOTE,99.99256997769045,8,100.00475044871403,5
2025-10-15 00:02:26,QUOTE,99.97841032349258,2,100.00724219183006,5
2025-10-15 00:02:27,QUOTE,99.98221769667177,9,100.01071506272845,2
2025-10-15 00:02:28,QUOTE,99.98380362549403,7,100.01037096104722,1
2025-10-15 00:02:29,QUOTE,99.97929052040244,4,100.00952755174022,6
2025-10-15 00:02:30,QUOTE,99.98208132550411,6,100.01878389820948,9
2025-10-15 00:02:31,QUOTE,99.99017679002216,7,100.01519341028344,7
2025-10-15 00:02:32,QUOTE,99.99433244949785,6,100.01505383110245,6
2025-10-15 00:02:33,QUOTE,99.98616812829688,2,100.01360929666957,8
2025-10-15 00:02:34,QUOTE,99.98382158698675,6,100.01926520245652,5
2025-10-15 00:02:35,QUOTE,99.99172558167967,7,100.01117254702268,7
2025-10-15 00:02:36,QUOTE,99.99983883572975,1,100.012058057851,5
2025-10-15 00:02:37,QUOTE,99.98599899237922,9,100.02869949395642,9
2025-10-15 00:02:38,QUOTE,99.97761542598865,9,100.02603733257662,9
2025-10-15 00:02:39,QUOTE,99.98299210503733,2,100.02706478737214,2
2025-10-15 00:02:40,QUOTE,99.98843544792575,7,100.03360620985669,6
2025-10-15 00:02:41,QUOTE,99.98902258416477,8,100.02079272440243,8
2025-10-15 00:02:42,QUOTE,99.99213796163944,4,100.01553666572313,8
2025-10-15 00:02:43,QUOTE,100.00011345588322,2,100.02158994500081,6
2025-10-15 00:02:44,QUOTE,99.98477428676271,3,100.03032125099334,5
2025-10-15 00:02:45,QUOTE,99.99546674385913,8,100.00808574503215,7
2025-10-15 00:02:46,QUOTE,99.97789064182261,4,100.02697383248405,6
2025-10-15 00:02:47,QUOTE,99.9885639357424,7,100.0180044287363,5
2025-10-15 00:02:48,QUOTE,99.9743171960901,1,100.01674299938303,8
2025-10-15 00:02:49,QUOTE,99.99317567804731,2,100.00395988963653,1
2025-10-15 00:02:50,QUOTE,99.9751042424384,8,99.99589905863634,6
2025-10-15 00:02:51,QUOTE,99.9663678691658,7,100.01046715273071,3
2025-10-15 00:02:52,QUOTE,99.95523635718993,1,99.99909339100194,6
2025-10-15 00:02:53,QUOTE,99.96436566832399,4,99.99201114081943,6
2025-10-15 00:02:54,QUOTE,99.97355825922232,7,99.99457177520596,7
2025-10-15 00:02:55,QUOTE,99.9700301985295,7,99.9990395969149,9
2025-10-15 00:02:56,QUOTE,99.96038886404695,7,100.00432258837806,6
2025-10-15 00:02:57,QUOTE,99.96192328955169,5,99.99467105061973,6
2025-10-15 00:02:58,QUOTE,99.95564720766058,1,100.00543999480584,7
2025-10-15 00:02:59,QUOTE,99.96612883493572,7,99.98745079883943,4
2025-10-15 00:03:00,QUOTE,99.96555803986877,3,99.99067108447679,2
2025-10-15 00:03:01,QUOTE,99.97458662980104,5,99.98494139324434,6
2025-10-15 00:03:02,QUOTE,99.96817588856466,2,99.99090955452185,2
2025-10-15 00:03:03,QUOTE,99.96715339539752,5,99.99333214504414,2
2025-10-15 00:03:04,QUOTE,99.97948252173649,9,99.99123380776311,8
2025-10-15 00:03:05,QUOTE,99.97529427703927,8,100.0002272121576,9
2025-10-15 00:03:06,QUOTE,99.97534002764378,7,99.99456493193124,8
2025-10-15 00:03:07,QUOTE,99.97260102194298,3,99.99217221931221,3
2025-10-15 00:03:08,QUOTE,99.97108976742093,9,99.98412770524634,7
2025-10-15 00:03:09,QUOTE,99.96119573795903,4,99.97932730244287,5
2025-10-15 00:03:10,QUOTE,99.94835080606339,4,99.98614312608427,6
2025-10-15 00:03:11,QUOTE,99.9550770006339,6,99.98000523021108,4
2025-10-15 00:03:12,QUOTE,99.94848114519533,1,99.99775324233289,2
2025-10-15 00:03:13,QUOTE,99.95252263725662,9,99.99694736234424,3
2025-10-15 00:03:14,QUOTE,99.9561372991871,9,99.98459144309413,8
2025-10-15 00:03:15,QUOTE,99.96398318659402,9,99.98189563002046,9
2025-10-15 00:03:16,QUOTE,99.95127895278831,8,99.97450572200107,7
2025-10-15 00:03:17,QUOTE,99.95385237748383,9,99.98027849711139,4
2025-10-15 00:03:18,QUOTE,99.9550427112942,9,99.99664478427101,6
2025-10-15 00:03:19,QUOTE,99.96618698800427,1,99.99068627006386,3
2025-10-15 00:03:20,QUOTE,99.95755952906481,6,99.98056361952416,9
2025-10-15 00:03:21,QUOTE,99.95700968698398,8,99.99759979652146,2
2025-10-15 00:03:22,QUOTE,99.96564414555644,6,99.99680598823,4
2025-10-15 00:03:23,QUOTE,99.95498350359,7,99.99407627158871,8
2025-10-15 00:03:24,QUOTE,99.97375571543145,7,99.98484033622898,1
2025-10-15 00:03:25,QUOTE,99.96228719549048,3,99.99278747796323,6
2025-10-15 00:03:26,QUOTE,99.9674828771535,4,99.98941985377634,5
2025-10-15 00:03:27,QUOTE,99.97060577612831,9,99.99883860481671,8
2025-10-15 00:03:28,QUOTE,99.97283368524931,9,99.98761487756578,8
2025-10-15 00:03:29,QUOTE,99.96343216163993,6,100.01211192576469,2
2025-10-15 00:03:30,QUOTE,99.96012026875233,2,99.99561592874632,7
2025-10-15 00:03:31,QUOTE,99.94847399417796,2,99.98967238905217,1
2025-10-15 00:03:32,QUOTE,99.93424762013436,4,99.97648764291154,5
2025-10-15 00:03:33,QUOTE,99.94270599647886,9,99.9723230634829,9
2025-10-15 00:03:34,QUOTE,99.94324441692294,3,99.98613422935543,1
2025-10-15 00:03:35,QUOTE,99.96111089901842,8,99.98876565344787,6
2025-10-15 00:03:36,QUOTE,99.95753403847907,4,100.00178732041523,6
2025-10-15 00:03:37,QUOTE,99.97318719477136,4,99.98686791575417,6
2025-10-15 00:03:38,QUOTE,99.96812135889688,5,99.98811551742556,3
2025-10-15 00:03:39,QUOTE,99.96546024041297,6,99.98241977577337,7
2025-10-15 00:03:40,QUOTE,99.95888201456255,1,99.98764184784922,2
2025-10-15 00:03:41,QUOTE,99.96040035991176,3,100.00192393806832,5
2025-10-15 00:03:42,QUOTE,99.96833928165887,3,100.00175069965928,3
2025-10-15 00:03:43,QUOTE,99.97439459225039,8,99.99240347829029,2
2025-10-15 00:03:44,QUOTE,99.96351113191217,7,100.01201059704691,9
2025-10-15 00:03:45,QUOTE,99.98039371450393,2,100.00070587494714,2
2025-10-15 00:03:46,QUOTE,99.97838779297292,1,100.00044415163315,7
2025-10-15 00:03:47,QUOTE,99.97728073234336,8,100.00041645676694,9
2025-10-15 00:03:48,QUOTE,99.97452166364198,5,100.01144561214488,4
2025-10-15 00:03:49,QUOTE,99.97565848465808,6,99.99949430271204,5
2025-10-15 00:03:50,QUOTE,99.97860185749782,6,99.99773478300749,7
2025-10-15 00:03:51,QUOTE,99.9619747022766,8,100.00648840868318,6
2025-10-15 00:03:52,QUOTE,99.97878768628527,7,99.99485387053286,2
2025-10-15 00:03:53,QUOTE,99.98659156126428,3,100.00678833109245,7
2025-10-15 00:03:54,QUOTE,99.97467865571566,3,100.02125981612231,6
2025-10-15 00:03:55,QUOTE,99.97631086234232,1,100.02251622780487,5
2025-10-15 00:03:56,QUOTE,99.99307663729456,2,100.01927944955372,7
2025-10-15 00:03:57,QUOTE,99.97701565449766,9,100.00596346578125,4
2025-10-15 00:03:58,QUOTE,99.9638149416929,9,99.99496167776152,4
2025-10-15 00:03:59,QUOTE,99.96972962886888,2,100.00204917968166,6
2025-10-15 00:04:00,QUOTE,99.98704241748537,1,100.00844350454987,5
2025-10-15 00:04:01,QUOTE,99.97187669761905,3,100.01576787804362,4
2025-10-15 00:04:02,QUOTE,99.97224034573058,3,100.00089088954992,3
2025-10-15 00:04:03,QUOTE,99.974269578939,4,100.01885904091658,5
2025-10-15 00:04:04,QUOTE,99.99513589264922,4,100.01243866627138,1
2025-10-15 00:04:05,QUOTE,99.99695471679657,6,100.01454347413907,5
2025-10-15 00:04:06,QUOTE,99.99448873577529,2,100.00813149065343,8
2025-10-15 00:04:07,QUOTE,99.98902678788423,3,100.01877549099365,9
2025-10-15 00:04:08,QUOTE,99.99055554457725,6,100.01783775366185,4
2025-10-15 00:04:09,QUOTE,99.98049970143413,1,100.01524513156235,9
2025-10-15 00:04:10,QUOTE,99.97414012191467,3,100.02399308252225,2
2025-10-15 00:04:11,QUOTE,99.97859743726566,5,100.02462322473143,3
2025-10-15 00:04:12,QUOTE,99.9780806307927,1,100.01229502338578,9
2025-10-15 00:04:13,QUOTE,99.97657649662715,1,100.00751579000446,4
2025-10-15 00:04:14,QUOTE,99.97178637189673,5,100.01924683294872,4
2025-10-15 00:04:15,QUOTE,99.98188672422921,3,99.99519623479011,3
2025-10-15 00:04:16,QUOTE,99.97349656079399,3,100.00656746722441,7
2025-10-15 00:04:17,QUOTE,99.9821676859461,4,99.99886421897533,8
2025-10-15 00:04:18,QUOTE,99.97827528892266,6,100.00201713307298,2
2025-10-15 00:04:19,QUOTE,99.96491640083612,1,100.0086246544047,6
2025-10-15 00:04:20,QUOTE,99.9763249481232,3,100.00228365828308,5
2025-10-15 00:04:21,QUOTE,99.98174740809701,3,99.99704135240277,7
2025-10-15 00:04:22,QUOTE,99.97788631593149,9,100.01129979489131,4
2025-10-15 00:04:23,QUOTE,99.97973377218524,8,100.01577686003348,4
2025-10-15 00:04:24,QUOTE,99.98480508355298,3,100.0053209802765,9
2025-10-15 00:04:25,QUOTE,99.99128964039865,6,100.01100365842647,4
2025-10-15 00:04:26,QUOTE,99.9983389161408,7,100.01044374867962,9
2025-10-15 00:04:27,QUOTE,100.00960558544581,2,100.02819611584086,8
2025-10-15 00:04:28,QUOTE,100.00043640838784,9,100.03508077293982,2
2025-10-15 00:04:29,QUOTE,100.00507603587306,1,100.04336422099635,3
2025-10-15 00:04:30,QUOTE,100.00728677419318,2,100.04573411201002,3
2025-10-15 00:04:31,QUOTE,100.00102968336016,6,100.04980621272644,4
2025-10-15 00:04:32,QUOTE,100.01998461253575,2,100.03055009730278,5
2025-10-15 00:04:33,QUOTE,100.01089296239768,5,100.04573485750673,7
2025-10-15 00:04:34,QUOTE,100.01532928757027,6,100.0541742763483,1
2025-10-15 00:04:35,QUOTE,100.01895139453228,3,100.04606692551513,2
2025-10-15 00:04:36,QUOTE,100.00978310987122,5,100.05370080552547,3
2025-10-15 00:04:37,QUOTE,100.03631063373878,2,100.04882416749591,8
2025-10-15 00:04:38,QUOTE,100.02611083504807,6,100.07248590742056,8
2025-10-15 00:04:39,QUOTE,100.03479419275286,2,100.07676026050689,6
2025-10-15 00:04:40,QUOTE,100.04754164783138,5,100.0652406893581,1
2025-10-15 00:04:41,QUOTE,100.02924982204175,4,100.07624298071912,1
2025-10-15 00:04:42,QUOTE,100.02667047188328,4,100.06512860368727,7
2025-10-15 00:04:43,QUOTE,100.02135526791803,7,100.05794371772764,4
2025-10-15 00:04:44,QUOTE,100.03350738298762,8,100.04551830954755,2
2025-10-15 00:04:45,QUOTE,100.02214889600253,1,100.05186337334553,2
2025-10-15 00:04:46,QUOTE,100.03135982096052,9,100.05112468980684,4
2025-10-15 00:04:47,QUOTE,100.02448844532476,7,100.05548343758143,6
2025-10-15 00:04:48,QUOTE,100.02736718214666,7,100.05735915253919,6
2025-10-15 00:04:49,QUOTE,100.02383817754875,9,100.06112332998532,4
2025-10-15 00:04:50,QUOTE,100.02107629385888,3,100.06216143013508,7
2025-10-15 00:04:51,QUOTE,100.03165944520346,3,100.04456364951436,6
2025-10-15 00:04:52,QUOTE,100.02236404442878,7,100.037740920926,2
2025-10-15 00:04:53,QUOTE,100.01859658647258,1,100.05083128503675,7
2025-10-15 00:04:54,QUOTE,100.0189253996629,9,100.05957295313128,5
2025-10-15 00:04:55,QUOTE,100.02636140398808,2,100.04118780593298,7
2025-10-15 00:04:56,QUOTE,100.0358568054255,7,100.04811346449243,5
2025-10-15 00:04:57,QUOTE,100.02422982470328,9,100.07174059979123,1
2025-10-15 00:04:58,QUOTE,100.02603816725903,3,100.05061552962732,4
2025-10-15 00:04:59,QUOTE,100.03541299682442,7,100.05068198949814,7
2025-10-15 00:05:00,QUOTE,100.02621762224082,5,100.0685330596361,9
2025-10-15 00:05:01,QUOTE,100.03164263950117,1,100.06006739823638,7
2025-10-15 00:05:02,QUOTE,100.02294639043215,2,100.07172929792951,8
2025-10-15 00:05:03,QUOTE,100.03574741733686,9,100.04925201621566,5
2025-10-15 00:05:04,QUOTE,100.03322166099038,6,100.05208236085342,1
2025-10-15 00:05:05,QUOTE,100.02161506680456,7,100.05930572579278,5
2025-10-15 00:05:06,QUOTE,100.02291159170258,1,100.07276175843356,4
2025-10-15 00:05:07,QUOTE,100.03021797019501,2,100.04750437110773,1
2025-10-15 00:05:08,QUOTE,100.02246064771867,9,100.04883250920506,4
2025-10-15 00:05:09,QUOTE,100.02674252507929,1,100.0407788334489,2
2025-10-15 00:05:10,QUOTE,100.01079786424373,2,100.04920338732816,6
2025-10-15 00:05:11,QUOTE,100.0279477931841,6,100.04303982706605,2
2025-10-15 00:05:12,QUOTE,100.02968545987524,3,100.0504747572768,8
2025-10-15 00:05:13,QUOTE,100.0158353953787,1,100.06516148741864,3
2025-10-15 00:05:14,QUOTE,100.01869160996478,3,100.0600906823326,9
2025-10-15 00:05:15,QUOTE,100.0275079887004,8,100.05077114439739,9
2025-10-15 00:05:16,QUOTE,100.03006172156195,8,100.04679877879751,4
2025-10-15 00:05:17,QUOTE,100.02314643173185,3,100.0462744867126,4
2025-10-15 00:05:18,QUOTE,100.01848092316898,9,100.06571449035174,1
2025-10-15 00:05:19,QUOTE,100.02448792499385,4,100.06559042861218,7
2025-10-15 00:05:20,QUOTE,100.02261485356271,3,100.06182895479841,9
2025-10-15 00:05:21,QUOTE,100.03661581955564,5,100.04728595445107,7
2025-10-15 00:05:22,QUOTE,100.02065125476079,4,100.04982679405063,4
2025-10-15 00:05:23,QUOTE,100.02643592237442,8,100.04023230403894,2
2025-10-15 00:05:24,QUOTE,100.02423634096999,7,100.045122863345,6
2025-10-15 00:05:25,QUOTE,100.02425147807028,5,100.05415552902952,1
2025-10-15 00:05:26,QUOTE,100.01778659164489,7,100.05163729185747,6
2025-10-15 00:05:27,QUOTE,100.02460661561653,3,100.04396809299084,7
2025-10-15 00:05:28,QUOTE,100.00710589959176,2,100.05402863775682,7
2025-10-15 00:05:29,QUOTE,100.01332915439714,4,100.04865112663931,3
2025-10-15 00:05:30,QUOTE,100.02358118793993,1,100.04183410183748,6
2025-10-15 00:05:31,QUOTE,100.0191922169173,6,100.03491468461681,5
2025-10-15 00:05:32,QUOTE,100.0113193274056,7,100.05270689747411,3
2025-10-15 00:05:33,QUOTE,100.02717550579044,5,100.04276989223155,5
2025-10-15 00:05:34,QUOTE,100.01443947628542,9,100.05178842732991,1
2025-10-15 00:05:35,QUOTE,100.01792122282134,6,100.03905947833053,4
2025-10-15 00:05:36,QUOTE,100.02218047073698,6,100.03291333837105,5
2025-10-15 00:05:37,QUOTE,100.02713252495613,7,100.03980300379101,1
2025-10-15 00:05:38,QUOTE,100.01129166542394,4,100.05732557966785,6
2025-10-15 00:05:39,QUOTE,100.02862860922357,7,100.04230166836354,6
2025-10-15 00:05:40,QUOTE,100.02006616345139,3,100.0591164885102,2
2025-10-15 00:05:41,QUOTE,100.02327290003326,8,100.04375025878254,5
2025-10-15 00:05:42,QUOTE,100.02585766316241,4,100.04744444228407,3
2025-10-15 00:05:43,QUOTE,100.0211486550376,4,100.05228931054204,2
2025-10-15 00:05:44,QUOTE,100.01545200172444,4,100.05567673685061,3
2025-10-15 00:05:45,QUOTE,100.02531107713997,9,100.04064109426633,4
2025-10-15 00:05:46,QUOTE,100.01816733646282,7,100.04007820785066,4
2025-10-15 00:05:47,QUOTE,100.02455797149248,8,100.04738991261455,6
2025-10-15 00:05:48,QUOTE,100.02812236574914,9,100.04713019063158,8
2025-10-15 00:05:49,QUOTE,100.0205809463174,7,100.05066586040441,8
2025-10-15 00:05:50,QUOTE,100.00458099961213,2,100.04608608594734,9
2025-10-15 00:05:51,QUOTE,99.99732925514569,7,100.0466650815085,9
2025-10-15 00:05:52,QUOTE,100.01253642931897,8,100.03042562658132,2
2025-10-15 00:05:53,QUOTE,100.0061728646488,2,100.03955253792024,5
2025-10-15 00:05:54,QUOTE,100.0075959992415,2,100.04940307442068,5
2025-10-15 00:05:55,QUOTE,100.00947121538977,8,100.03829807044434,7
2025-10-15 00:05:56,QUOTE,100.00928348508575,6,100.03764943095882,4
