timestamp,type,price,qty,side
2025-10-15 00:04:51,TRADE,100.03798712295512,0,buy
2025-10-15 00:04:52,TRADE,100.03418115737176,2,sell
2025-10-15 00:04:53,TRADE,100.02162728334852,1,buy
2025-10-15 00:04:54,TRADE,100.03749124387193,1,buy
2025-10-15 00:04:55,TRADE,100.02995061835836,0,sell
2025-10-15 00:04:56,TRADE,100.04130932727126,0,sell
2025-10-15 00:04:57,TRADE,100.04874208935055,0,buy
2025-10-15 00:04:58,TRADE,100.03875177214299,1,buy
2025-10-15 00:04:59,TRADE,100.0385553976966,2,sell
2025-10-15 00:05:00,TRADE,100.04800270725707,3,sell
2025-10-15 00:05:01,TRADE,100.05698352609245,1,sell
2025-10-15 00:05:02,TRADE,100.05024996969378,0,buy
2025-10-15 00:05:03,TRADE,100.03589989216538,2,buy
2025-10-15 00:05:04,TRADE,100.0415066689086,3,buy
2025-10-15 00:05:05,TRADE,100.04290276501904,0,sell
2025-10-15 00:05:06,TRADE,100.04354272187075,1,sell
2025-10-15 00:05:07,TRADE,100.04495908378274,2,buy
2025-10-15 00:05:08,TRADE,100.03421191004048,3,buy
2025-10-15 00:05:09,TRADE,100.03332062499794,3,buy
2025-10-15 00:05:10,TRADE,100.02745441563175,3,buy
2025-10-15 00:05:11,TRADE,100.04097178001909,0,buy
2025-10-15 00:05:12,TRADE,100.04100920816083,1,sell
2025-10-15 00:05:13,TRADE,100.0454419605192,3,sell
2025-10-15 00:05:14,TRADE,100.05257023518716,3,sell
2025-10-15 00:05:15,TRADE,100.04003088828877,0,buy
2025-10-15 00:05:16,TRADE,100.04150245900733,2,buy
2025-10-15 00:05:17,TRADE,100.0344327964018,1,sell
2025-10-15 00:05:18,TRADE,100.03777331611006,3,sell
2025-10-15 00:05:19,TRADE,100.04807740152819,1,sell
2025-10-15 00:05:20,TRADE,100.03201844360136,2,buy
2025-10-15 00:05:21,TRADE,100.04821065270205,1,sell
2025-10-15 00:05:22,TRADE,100.03014558277624,0,buy
2025-10-15 00:05:23,TRADE,100.03587279154583,2,buy
2025-10-15 00:05:24,TRADE,100.03761923811479,3,buy
2025-10-15 00:05:25,TRADE,100.04084762829987,1,buy
2025-10-15 00:05:26,TRADE,100.03230758910797,1,buy
2025-10-15 00:05:27,TRADE,100.03531086195923,2,buy
2025-10-15 00:05:28,TRADE,100.02711894325815,1,sell
2025-10-15 00:05:29,TRADE,100.0258651399728,0,sell
2025-10-15 00:05:30,TRADE,100.03317720874121,3,buy
2025-10-15 00:05:31,TRADE,100.0233886441735,3,buy
2025-10-15 00:05:32,TRADE,100.0366443446272,1,buy
2025-10-15 00:05:33,TRADE,100.03799783581564,3,sell
2025-10-15 00:05:34,TRADE,100.02895118115468,1,buy
2025-10-15 00:05:35,TRADE,100.03135773563443,1,buy
2025-10-15 00:05:36,TRADE,100.03503637518475,1,sell
2025-10-15 00:05:37,TRADE,100.0329525588284,2,sell
2025-10-15 00:05:38,TRADE,100.03511488572634,0,sell
2025-10-15 00:05:39,TRADE,100.03060835544478,1,buy
2025-10-15 00:05:40,TRADE,100.04000439291511,1,sell
2025-10-15 00:05:41,TRADE,100.02998888606393,3,buy
2025-10-15 00:05:42,TRADE,100.03680218319644,2,sell
2025-10-15 00:05:43,TRADE,100.03498892411847,2,sell
2025-10-15 00:05:44,TRADE,100.0277196218224,0,sell
2025-10-15 00:05:45,TRADE,100.0273870082513,1,sell
2025-10-15 00:05:46,TRADE,100.03423400159934,0,buy
2025-10-15 00:05:47,TRADE,100.03288922580627,2,sell
2025-10-15 00:05:48,TRADE,100.03358161303804,3,buy
2025-10-15 00:05:49,TRADE,100.03153897648411,5,sell
2025-10-15 00:05:50,TRADE,100.01949205922637,0,sell
2025-10-15 00:05:51,TRADE,100.02230610801716,2,sell
2025-10-15 00:05:52,TRADE,100.02686608637472,0,sell
2025-10-15 00:05:53,TRADE,100.0292563720032,1,buy
2025-10-15 00:05:54,TRADE,100.02294134511631,0,buy
2025-10-15 00:05:55,TRADE,100.02395874180338,1,buy
2025-10-15 00:05:56,TRADE,100.03221037180434,0,sell
2025-10-15 00:05:57,TRADE,100.00597672742413,2,buy
2025-10-15 00:05:58,TRADE,100.01478943771038,1,sell
2025-10-15 00:05:59,TRADE,100.00490685288229,0,buy
2025-10-15 00:06:00,TRADE,100.00983146517655,1,sell
2025-10-15 00:06:01,TRADE,100.01020198009599,2,buy
2025-10-15 00:06:02,TRADE,100.01361509097687,1,sell
2025-10-15 00:06:03,TRADE,100.00718687354424,1,buy
2025-10-15 00:06:04,TRADE,99.99804779041683,3,buy
2025-10-15 00:06:05,TRADE,99.99775504082757,1,buy
2025-10-15 00:06:06,TRADE,99.99118260376902,1,sell
2025-10-15 00:06:07,TRADE,99.99548133561206,1,buy
2025-10-15 00:06:08,TRADE,100.00483222652183,0,sell
2025-10-15 00:06:09,TRADE,99.9996681178421,2,buy
2025-10-15 00:06:10,TRADE,99.9978009069621,1,sell
2025-10-15 00:06:11,TRADE,100.00785607657042,1,buy
2025-10-15 00:06:12,TRADE,99.99473314353911,4,sell
2025-10-15 00:06:13,TRADE,100.0094741189479,0,sell
2025-10-15 00:06:14,TRADE,100.00127545928008,3,sell
2025-10-15 00:06:15,TRADE,99.99882067348514,1,buy
2025-10-15 00:06:16,TRADE,100.00783931865314,4,buy
2025-10-15 00:06:17,TRADE,99.99862763358244,2,sell
2025-10-15 00:06:18,TRADE,100.00230048844797,0,sell
2025-10-15 00:06:19,TRADE,99.99528227335966,3,sell
2025-10-15 00:06:20,TRADE,99.9963944192752,2,buy
2025-10-15 00:06:21,TRADE,100.00058397392861,0,buy
2025-10-15 00:06:22,TRADE,99.9953400421965,1,sell
2025-10-15 00:06:23,TRADE,99.98310155316739,4,sell
2025-10-15 00:06:24,TRADE,99.9898074710458,1,buy
2025-10-15 00:06:25,TRADE,99.98521795208404,6,buy
2025-10-15 00:06:26,TRADE,99.98802913128014,2,buy
2025-10-15 00:06:27,TRADE,99.98020375127105,2,buy
2025-10-15 00:06:28,TRADE,99.99468523523029,1,buy
2025-10-15 00:06:29,TRADE,99.9796205063357,2,sell
2025-10-15 00:06:30,TRADE,99.9731163135331,3,buy
2025-10-15 00:06:31,TRADE,99.98206509342812,2,buy
2025-10-15 00:06:32,TRADE,99.97131799556037,1,buy
2025-10-15 00:06:33,TRADE,99.97062072711408,4,buy
2025-10-15 00:06:34,TRADE,99.98635519581688,1,buy
2025-10-15 00:06:35,TRADE,99.99305642865438,0,buy
2025-10-15 00:06:36,TRADE,99.97003301732096,0,sell
2025-10-15 00:06:37,TRADE,99.9799822832697,4,buy
2025-10-15 00:06:38,TRADE,99.9709085432445,1,sell
2025-10-15 00:06:39,TRADE,99.97317643395742,0,sell
2025-10-15 00:06:40,TRADE,99.96796947462248,0,buy
2025-10-15 00:06:41,TRADE,99.96807628671884,1,sell
2025-10-15 00:06:42,TRADE,99.9623056182335,0,sell
2025-10-15 00:06:43,TRADE,99.9560921232027,2,sell
2025-10-15 00:06:44,TRADE,99.9672756291026,3,sell
2025-10-15 00:06:45,TRADE,99.9457048361382,2,sell
2025-10-15 00:06:46,TRADE,99.94433922553687,2,sell
2025-10-15 00:06:47,TRADE,99.93495875297603,1,sell
2025-10-15 00:06:48,TRADE,99.94312341767132,1,sell
2025-10-15 00:06:49,TRADE,99.94148671579674,0,buy
2025-10-15 00:06:50,TRADE,99.948636630688,2,sell
2025-10-15 00:06:51,TRADE,99.936066986955,3,sell
2025-10-15 00:06:52,TRADE,99.93172671264783,1,buy
2025-10-15 00:06:53,TRADE,99.93998049464598,2,sell
2025-10-15 00:06:54,TRADE,99.92607349504114,0,sell
2025-10-15 00:06:55,TRADE,99.92839258484824,1,sell
2025-10-15 00:06:56,TRADE,99.93092734626843,0,buy
2025-10-15 00:06:57,TRADE,99.9307915440297,0,sell
2025-10-15 00:06:58,TRADE,99.91994445002375,0,sell
2025-10-15 00:06:59,TRADE,99.92561929630584,1,sell
2025-10-15 00:07:00,TRADE,99.91760360265425,2,sell
2025-10-15 00:07:01,TRADE,99.92110638207423,3,buy
2025-10-15 00:07:02,TRADE,99.91894129158278,2,buy
2025-10-15 00:07:03,TRADE,99.93207819445367,2,buy
2025-10-15 00:07:04,TRADE,99.92471770122069,2,sell
2025-10-15 00:07:05,TRADE,99.93039150481692,4,buy
2025-10-15 00:07:06,TRADE,99.92505190256871,0,sell
2025-10-15 00:07:07,TRADE,99.9232559155792,1,sell
2025-10-15 00:07:08,TRADE,99.93225707413414,0,buy
2025-10-15 00:07:09,TRADE,99.92375215675271,0,buy
2025-10-15 00:07:10,TRADE,99.91846310320278,0,sell
2025-10-15 00:07:11,TRADE,99.92581110872898,2,buy
2025-10-15 00:07:12,TRADE,99.92387469417726,1,sell
2025-10-15 00:07:13,TRADE,99.92104945443553,0,sell
2025-10-15 00:07:14,TRADE,99.93059880316707,0,sell
2025-10-15 00:07:15,TRADE,99.93479920107347,2,sell
2025-10-15 00:07:16,TRADE,99.9281603990699,1,sell
2025-10-15 00:07:17,TRADE,99.93247018524929,1,buy
2025-10-15 00:07:18,TRADE,99.92088019452264,0,sell
2025-10-15 00:07:19,TRADE,99.90848867499123,1,sell
2025-10-15 00:07:20,TRADE,99.91885238472102,2,buy
2025-10-15 00:07:21,TRADE,99.92880240661933,4,sell
2025-10-15 00:07:22,TRADE,99.91676887556464,1,buy
2025-10-15 00:07:23,TRADE,99.9247024915998,1,sell
2025-10-15 00:07:24,TRADE,99.91727325060157,2,sell
2025-10-15 00:07:25,TRADE,99.92830948401773,0,sell
2025-10-15 00:07:26,TRADE,99.92525815983814,1,buy
2025-10-15 00:07:27,TRADE,99.92964127921162,1,buy
2025-10-15 00:07:28,TRADE,99.9286788849219,0,buy
2025-10-15 00:07:29,TRADE,99.92880996079987,1,buy
2025-10-15 00:07:30,TRADE,99.93338018191956,2,buy
