timestamp,price,quantity,side
1704067200443210099,102.83403952494704,456,buy
1704067200444744865,102.26970613797346,752,sell
1704067200445185384,101.69489937526386,640,buy
1704067200446623571,101.18438340462374,469,sell
1704067200447848912,101.74122016736678,804,sell
1704067200449844310,101.14581961791524,607,buy
1704067200450384293,100.76132054157077,191,buy
1704067200451482308,100.70296154653767,810,sell
1704067200452855895,101.33791992828489,111,sell
1704067200454122780,100.87400055176073,880,sell
1704067200455506775,101.45130124645588,173,sell
1704067200455932661,101.67894315568587,702,sell
1704067200455988040,102.4562986626143,457,buy
1704067200456889926,102.32782932101306,698,buy
1704067200457997730,101.59744067869475,190,sell
1704067200458181092,101.78276939175723,949,sell
1704067200458425038,101.87309493974001,344,sell
1704067200459791641,102.6407460245137,753,sell
1704067200465660510,102.4792176631371,100,buy
1704067200466004006,102.11940625630524,500,sell
1704067200466750490,102.20706516620828,686,sell
1704067200471858776,102.44619744604054,623,sell
1704067200472626481,102.66510408635202,830,buy
1704067200473320020,102.7638453094207,919,buy
1704067200474941731,102.17360227111496,755,buy
1704067200475285575,102.48586292743484,669,buy
1704067200476514710,102.3872282135884,647,sell
1704067200477881589,101.76316265442485,817,sell
1704067200478037257,102.07524921274765,661,buy
1704067200479559952,102.34930807470164,122,buy
1704067200480088085,103.04726555908331,241,buy
1704067200480302659,103.45047343629507,29,sell
1704067200480385183,103.44712954856236,29,buy
1704067200480558311,103.81002819795877,336,sell
1704067200480816686,103.82086339240736,931,buy
1704067200480893694,103.83047383137038,780,buy
1704067200481200583,104.20684603236532,222,buy
1704067200483429871,103.85148217348281,296,sell
1704067200483855004,103.71273462700235,669,buy
1704067200484983262,102.85987780837876,952,sell
1704067200485544664,101.74368973297805,541,buy
1704067200485617698,101.58568081700373,448,buy
1704067200485684589,102.03322045593633,293,buy
1704067200487493094,101.82236807326723,887,buy
1704067200487557199,101.98333303746024,958,sell
1704067200491312405,102.36557685570807,658,buy
1704067200491673450,102.70938251490979,582,buy
1704067200492961392,103.48107657609687,619,buy
1704067200493849462,102.86389449918939,614,sell
1704067200494160517,102.18820863609187,155,sell
1704067200497515835,102.80102904401092,603,sell
1704067200497754840,101.98461674159111,893,buy
1704067200498710147,101.60255160378716,970,sell
1704067200503602593,101.54315356165327,100,sell
1704067200504111821,100.82598259129699,987,sell
1704067200504204478,100.89845546723728,182,buy
1704067200504445562,100.45484346045616,89,buy
1704067200507162281,101.25503940149602,725,buy
1704067200507168889,101.5492616476165,909,sell
1704067200507648616,101.55003315511904,20,buy
1704067200510217457,101.42513159789077,527,sell
1704067200512844555,101.10636543701796,903,buy
1704067200513819382,100.62865066532392,506,sell
1704067200515392118,100.56588303920547,469,buy
1704067200516975457,100.27954754550137,379,sell
1704067200517497632,100.7917052771514,468,buy
1704067200518465491,100.99112036894674,806,buy
1704067200518497727,100.30045433504385,609,sell
1704067200518613214,100.7649560936679,446,buy
1704067200518840014,100.92904657079464,28,sell
1704067200519075628,100.71511748974889,372,buy
1704067200519465057,101.15462563699474,143,sell
1704067200520324995,100.54626536832244,850,buy
1704067200521264846,100.39703958805869,430,sell
1704067200521317882,98.97257822736717,832,sell
1704067200524488814,100.08699773003114,274,sell
1704067200524547232,99.89649652464496,627,buy
1704067200525204388,100.33525410182291,715,sell
1704067200525359926,100.92003690795511,916,sell
1704067200526361958,101.18707421308991,231,sell
1704067200526490461,101.07487913618677,405,buy
1704067200527449758,100.89127849898644,410,sell
1704067200527976670,100.6529988754565,646,sell
1704067200528066541,100.81751657738663,391,buy
1704067200528243500,100.17342469271844,653,sell
1704067200528271505,100.41557213743172,430,sell
1704067200528669215,100.9147861230615,395,buy
1704067200529508944,101.24351175470242,579,sell
1704067200529591083,101.60856125915122,377,sell
1704067200530041419,102.33288898652155,160,buy
1704067200530949425,102.46875625410976,660,buy
1704067200532000147,102.54155661253034,412,buy
1704067200533896644,102.5164732115517,561,buy
1704067200536338466,102.71436049884417,551,sell
1704067200536957116,102.60189180245492,423,sell
1704067200537376787,103.01732938241325,345,sell
1704067200538595793,103.36919854972355,365,sell
1704067200538756746,103.40955267433694,517,buy
1704067200543226022,103.20789879467485,769,buy
1704067200544684737,103.8190754817249,149,sell
1704067200544727566,103.43425821043641,814,buy
1704067200545673382,104.02057169391315,955,sell
1704067200547718973,103.75797231577631,865,sell
1704067200548920338,104.2870472324374,475,sell
1704067200550320575,103.78879690172816,950,sell
1704067200550448851,102.44950172959378,762,buy
1704067200552008013,103.05543753964525,400,buy
1704067200553088278,103.11109501485566,254,sell
1704067200554144231,103.0739184965146,10,sell
1704067200555265503,103.07356438062521,602,sell
1704067200559753496,103.30434410283719,213,buy
1704067200560022933,104.03539218878423,184,buy
1704067200562104923,104.19906992666687,341,sell
1704067200562805411,104.71583479756063,811,sell
1704067200564008809,103.60315492971083,202,sell
1704067200564140151,104.4162492249294,607,buy
1704067200565525861,104.93863507025644,272,sell
1704067200565627634,105.56088671021934,378,buy
1704067200570749781,105.90895673581427,993,buy
1704067200572201996,105.73056981379133,380,buy
1704067200572725041,106.5082887648967,927,sell
1704067200574053995,106.58391841191359,813,buy
1704067200574941502,106.97700865188081,47,sell
1704067200576554905,106.05453083921444,80,sell
1704067200577801448,105.75338104677978,647,buy
1704067200577835423,105.28770739674702,986,sell
1704067200578786293,105.63809572624845,315,buy
1704067200580786745,105.90733892216761,557,sell
1704067200581311558,105.83610840047645,699,buy
1704067200581997935,106.09473900911392,42,sell
1704067200582263990,105.83144269632302,225,buy
1704067200583970488,105.80114495461255,964,buy
1704067200587457770,105.73651881604077,837,sell
1704067200587905960,105.49360070994037,876,sell
1704067200589433708,106.50455367843956,807,sell
1704067200589591965,106.3641696324888,706,sell
1704067200590921254,106.71391830278783,30,buy
1704067200591818941,106.84223400291945,752,sell
1704067200592221971,106.87061653535434,908,buy
1704067200593417416,106.99839756892278,406,sell
1704067200593610890,108.01572573655939,620,buy
1704067200593650160,108.02397452628492,493,buy
1704067200593787797,108.73977045593001,880,sell
1704067200594639496,108.60018757288474,504,buy
1704067200595745432,108.66435084706164,876,buy
1704067200596218445,108.17644075086393,795,sell
1704067200597736431,108.33902073559561,112,buy
1704067200598221824,109.06624157201615,182,sell
1704067200599146243,109.497358178968,880,buy
1704067200599859951,109.34330846442445,470,buy
1704067200604774229,109.32736652285634,162,buy
1704067200605073784,109.83382287055636,541,buy
1704067200606551286,109.0335915601121,423,sell
1704067200607250977,109.00611316587718,639,sell
1704067200607446911,108.8248429475227,887,buy
1704067200608235958,108.9010738456446,122,sell
1704067200609713317,108.17843040813946,903,sell
1704067200610192691,108.67089443695002,640,buy
1704067200610714223,108.35738805301197,790,buy
1704067200610997142,107.83451804092984,437,buy
1704067200612961261,107.66932608797319,473,sell
1704067200615094898,107.8922729006031,895,buy
1704067200615627335,107.45403181836016,742,buy
1704067200615748384,107.46673590368577,893,sell
1704067200615890131,108.10783726258717,756,buy
1704067200616714509,108.12813237621702,863,sell
1704067200617072899,108.42546702669424,200,sell
1704067200618059700,108.42720263209169,387,sell
1704067200618200012,107.91525609213166,676,buy
1704067200619853248,106.98330933534663,184,sell
1704067200622035103,107.06306717335833,669,buy
1704067200623552222,107.28189080054763,642,buy
1704067200624578254,107.21296872049173,857,sell
1704067200624812043,106.75071632716144,244,sell
1704067200625123377,106.80472010991262,984,sell
1704067200625427367,106.50134568509236,676,sell
1704067200625897463,106.98275724080885,738,buy
1704067200626812448,107.80862677888601,922,buy
1704067200628210958,107.21706870449991,364,sell
1704067200628587458,106.28659905283723,209,sell
1704067200628669774,106.37613933310527,694,sell
1704067200629183640,106.0322527016941,346,buy
1704067200631093354,105.7863916817195,735,buy
1704067200633385854,106.15377711305334,652,buy
1704067200633706335,106.66032177246288,572,buy
1704067200633859319,107.13985600615267,773,sell
1704067200634230707,106.02280267916876,217,sell
1704067200635169656,106.63666014565433,883,buy
1704067200635200128,107.5419010158083,824,buy
1704067200635970478,107.80514239617067,123,sell
1704067200636206559,108.18394575593929,538,buy
1704067200636574028,108.37519033452269,486,sell
1704067200636730967,108.62363241083429,20,sell
1704067200639974625,108.01533509858473,592,buy
1704067200640294375,108.33309836992568,694,buy
1704067200640500084,108.42585441012707,316,sell
1704067200641375654,108.08654664432827,87,sell
1704067200641580436,108.31252406041419,903,sell
1704067200642056429,108.61319534471471,858,sell
1704067200643352494,107.57559633772641,260,buy
1704067200644891450,107.67375505312353,68,sell
1704067200645456131,107.14530491740092,68,sell
1704067200646329835,107.38856662521604,709,buy
1704067200648384546,107.57206822442478,66,buy
1704067200648683319,107.96669082569471,201,buy
1704067200649572403,107.55037917378141,277,buy
1704067200649811188,107.94622171797536,150,buy
1704067200651581538,108.42606833330234,339,buy
1704067200654231103,108.90533002023362,988,sell
1704067200654699561,109.36613282675586,891,buy
1704067200654999344,109.76572186360995,467,buy
1704067200655063093,109.80693514732152,101,sell
1704067200658255994,109.93300322540935,269,buy
1704067200659340881,109.14362188971512,874,sell
1704067200659833622,108.78517976118297,558,sell
1704067200660025070,108.97478831944042,736,sell
1704067200661039619,108.93384054678944,780,sell
1704067200662779241,108.98838458221067,539,buy
1704067200664468495,109.08950951190087,281,buy
1704067200665752582,108.74732320510644,669,buy
1704067200666077175,108.65785555714065,871,buy
1704067200666234552,107.43204077943385,91,sell
1704067200667355309,106.7499894212432,403,buy
1704067200669223814,106.81273745823842,601,buy
1704067200670030371,105.74272430227792,915,sell
1704067200670158187,104.87660061130012,443,buy
1704067200671274035,104.71536510768298,424,buy
1704067200671825629,104.74738808178388,298,sell
